"Month","Year","Plant ID","Operator ID","Quantity Consumed in Physical Units for Electric Generation","Physical Unit Label","Reported Prime Mover","ReportedFuelTypeCode","EnergySource","Fuel Group","Quantity","Average Heat Content","Average Sulfur Content","Average Ash Content","Fuel Cost","Moisture Content","Primary Transportation Mode"
1,2024,990,9273,"842683.0","mcf","GT","NG","NG","Natural Gas",272381,1.06,0,0,"556.6",".","PL"
1,2024,990,9273,"842683.0","mcf","GT","NG","NG","Natural Gas",199840,1.06,0,0,"556.6",".","PL"
1,2024,990,9273,"842683.0","mcf","GT","NG","NG","Natural Gas",162680,1.06,0,0,"556.6",".","PL"
1,2024,990,9273,"842683.0","mcf","GT","NG","NG","Natural Gas",152733,1.06,0,0,"556.6",".","PL"
2,2024,990,9273,"352579.0","mcf","GT","NG","NG","Natural Gas",4500,1.019,0,0,"260.1",".","PL"
2,2024,990,9273,"352579.0","mcf","GT","NG","NG","Natural Gas",2434,1.019,0,0,"260.1",".","PL"
2,2024,990,9273,"352579.0","mcf","GT","NG","NG","Natural Gas",13500,1.019,0,0,"260.1",".","PL"
2,2024,990,9273,"352579.0","mcf","GT","NG","NG","Natural Gas",1733663,1.019,0,0,"260.1",".","PL"
2,2024,990,9273,"352579.0","mcf","GT","NG","NG","Natural Gas",936580,1.019,0,0,"260.1",".","PL"
2,2024,990,9273,"352579.0","mcf","GT","NG","NG","Natural Gas",246645,1.019,0,0,"260.1",".","PL"
2,2024,990,9273,"352579.0","mcf","GT","NG","NG","Natural Gas",143555,1.019,0,0,"260.1",".","PL"
2,2024,990,9273,"352579.0","mcf","GT","NG","NG","Natural Gas",134945,1.019,0,0,"260.1",".","PL"
2,2024,990,9273,"352579.0","mcf","GT","NG","NG","Natural Gas",87428,1.019,0,0,"260.1",".","PL"
2,2024,990,9273,"352579.0","mcf","GT","NG","NG","Natural Gas",66082,1.019,0,0,"260.1",".","PL"
2,2024,990,9273,"352579.0","mcf","GT","NG","NG","Natural Gas",56212,1.019,0,0,"260.1",".","PL"
2,2024,990,9273,"352579.0","mcf","GT","NG","NG","Natural Gas",29390,1.019,0,0,"260.1",".","PL"
2,2024,990,9273,"352579.0","mcf","GT","NG","NG","Natural Gas",29210,1.019,0,0,"260.1",".","PL"
2,2024,990,9273,"352579.0","mcf","GT","NG","NG","Natural Gas",28775,1.019,0,0,"260.1",".","PL"
2,2024,990,9273,"352579.0","mcf","GT","NG","NG","Natural Gas",11340,1.019,0,0,"260.1",".","PL"
2,2024,990,9273,"352579.0","mcf","GT","NG","NG","Natural Gas",5100,1.019,0,0,"260.1",".","PL"
3,2024,990,9273,"266924.0","mcf","GT","NG","NG","Natural Gas",1543766,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"266924.0","mcf","GT","NG","NG","Natural Gas",1246597,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"266924.0","mcf","GT","NG","NG","Natural Gas",302158,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"266924.0","mcf","GT","NG","NG","Natural Gas",162244,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"266924.0","mcf","GT","NG","NG","Natural Gas",111025,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"266924.0","mcf","GT","NG","NG","Natural Gas",81251,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"266924.0","mcf","GT","NG","NG","Natural Gas",80413,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"266924.0","mcf","GT","NG","NG","Natural Gas",75818,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"266924.0","mcf","GT","NG","NG","Natural Gas",49457,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"266924.0","mcf","GT","NG","NG","Natural Gas",37249,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"266924.0","mcf","GT","NG","NG","Natural Gas",24501,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"266924.0","mcf","GT","NG","NG","Natural Gas",12168,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"266924.0","mcf","GT","NG","NG","Natural Gas",11776,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"266924.0","mcf","GT","NG","NG","Natural Gas",9650,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"266924.0","mcf","GT","NG","NG","Natural Gas",8411,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"266924.0","mcf","GT","NG","NG","Natural Gas",7210,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"266924.0","mcf","GT","NG","NG","Natural Gas",5698,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"266924.0","mcf","GT","NG","NG","Natural Gas",3419,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"266924.0","mcf","GT","NG","NG","Natural Gas",2621,1.051,0,0,"217.3",".","PL"
4,2024,990,9273,"523433.0","mcf","GT","NG","NG","Natural Gas",1746948,1.052,0,0,"205.5",".","PL"
4,2024,990,9273,"523433.0","mcf","GT","NG","NG","Natural Gas",774090,1.052,0,0,"205.5",".","PL"
4,2024,990,9273,"523433.0","mcf","GT","NG","NG","Natural Gas",268290,1.052,0,0,"205.5",".","PL"
4,2024,990,9273,"523433.0","mcf","GT","NG","NG","Natural Gas",151408,1.052,0,0,"205.5",".","PL"
4,2024,990,9273,"523433.0","mcf","GT","NG","NG","Natural Gas",117161,1.052,0,0,"205.5",".","PL"
4,2024,990,9273,"523433.0","mcf","GT","NG","NG","Natural Gas",99551,1.052,0,0,"205.5",".","PL"
4,2024,990,9273,"523433.0","mcf","GT","NG","NG","Natural Gas",69555,1.052,0,0,"205.5",".","PL"
4,2024,990,9273,"523433.0","mcf","GT","NG","NG","Natural Gas",68653,1.052,0,0,"205.5",".","PL"
4,2024,990,9273,"523433.0","mcf","GT","NG","NG","Natural Gas",63219,1.052,0,0,"205.5",".","PL"
4,2024,990,9273,"523433.0","mcf","GT","NG","NG","Natural Gas",58929,1.052,0,0,"205.5",".","PL"
4,2024,990,9273,"523433.0","mcf","GT","NG","NG","Natural Gas",57963,1.052,0,0,"205.5",".","PL"
4,2024,990,9273,"523433.0","mcf","GT","NG","NG","Natural Gas",54054,1.052,0,0,"205.5",".","PL"
4,2024,990,9273,"523433.0","mcf","GT","NG","NG","Natural Gas",33811,1.052,0,0,"205.5",".","PL"
4,2024,990,9273,"523433.0","mcf","GT","NG","NG","Natural Gas",15779,1.052,0,0,"205.5",".","PL"
4,2024,990,9273,"523433.0","mcf","GT","NG","NG","Natural Gas",15135,1.052,0,0,"205.5",".","PL"
4,2024,990,9273,"523433.0","mcf","GT","NG","NG","Natural Gas",577754,1.052,0,0,"205.5",".","PL"
5,2024,990,9273,"396426.0","mcf","GT","NG","NG","Natural Gas",182974,1.063,0,0,"286.6",".","PL"
5,2024,990,9273,"396426.0","mcf","GT","NG","NG","Natural Gas",1033607,1.063,0,0,"286.6",".","PL"
5,2024,990,9273,"396426.0","mcf","GT","NG","NG","Natural Gas",556273,1.063,0,0,"286.6",".","PL"
5,2024,990,9273,"396426.0","mcf","GT","NG","NG","Natural Gas",391588,1.063,0,0,"286.6",".","PL"
5,2024,990,9273,"396426.0","mcf","GT","NG","NG","Natural Gas",346559,1.063,0,0,"286.6",".","PL"
5,2024,990,9273,"396426.0","mcf","GT","NG","NG","Natural Gas",291502,1.063,0,0,"286.6",".","PL"
5,2024,990,9273,"396426.0","mcf","GT","NG","NG","Natural Gas",192688,1.063,0,0,"286.6",".","PL"
5,2024,990,9273,"396426.0","mcf","GT","NG","NG","Natural Gas",163900,1.063,0,0,"286.6",".","PL"
5,2024,990,9273,"396426.0","mcf","GT","NG","NG","Natural Gas",133270,1.063,0,0,"286.6",".","PL"
5,2024,990,9273,"396426.0","mcf","GT","NG","NG","Natural Gas",86895,1.063,0,0,"286.6",".","PL"
5,2024,990,9273,"396426.0","mcf","GT","NG","NG","Natural Gas",60051,1.063,0,0,"286.6",".","PL"
5,2024,990,9273,"396426.0","mcf","GT","NG","NG","Natural Gas",53341,1.063,0,0,"286.6",".","PL"
5,2024,990,9273,"396426.0","mcf","GT","NG","NG","Natural Gas",50371,1.063,0,0,"286.6",".","PL"
5,2024,990,9273,"396426.0","mcf","GT","NG","NG","Natural Gas",34941,1.063,0,0,"286.6",".","PL"
5,2024,990,9273,"396426.0","mcf","GT","NG","NG","Natural Gas",31220,1.063,0,0,"286.6",".","PL"
5,2024,990,9273,"396426.0","mcf","GT","NG","NG","Natural Gas",25079,1.063,0,0,"286.6",".","PL"
5,2024,990,9273,"396426.0","mcf","GT","NG","NG","Natural Gas",10067,1.063,0,0,"286.6",".","PL"
5,2024,990,9273,"396426.0","mcf","GT","NG","NG","Natural Gas",4615,1.063,0,0,"286.6",".","PL"
6,2024,990,9273,"410735.0","mcf","GT","NG","NG","Natural Gas",392210,1.065,0,0,"242.5",".","PL"
6,2024,990,9273,"410735.0","mcf","GT","NG","NG","Natural Gas",717028,1.065,0,0,"242.5",".","PL"
6,2024,990,9273,"410735.0","mcf","GT","NG","NG","Natural Gas",388978,1.065,0,0,"242.5",".","PL"
6,2024,990,9273,"410735.0","mcf","GT","NG","NG","Natural Gas",233396,1.065,0,0,"242.5",".","PL"
6,2024,990,9273,"410735.0","mcf","GT","NG","NG","Natural Gas",160267,1.065,0,0,"242.5",".","PL"
6,2024,990,9273,"410735.0","mcf","GT","NG","NG","Natural Gas",150738,1.065,0,0,"242.5",".","PL"
6,2024,990,9273,"410735.0","mcf","GT","NG","NG","Natural Gas",124171,1.065,0,0,"242.5",".","PL"
6,2024,990,9273,"410735.0","mcf","GT","NG","NG","Natural Gas",76524,1.065,0,0,"242.5",".","PL"
6,2024,990,9273,"410735.0","mcf","GT","NG","NG","Natural Gas",38790,1.065,0,0,"242.5",".","PL"
6,2024,990,9273,"410735.0","mcf","GT","NG","NG","Natural Gas",34652,1.065,0,0,"242.5",".","PL"
6,2024,990,9273,"410735.0","mcf","GT","NG","NG","Natural Gas",26427,1.065,0,0,"242.5",".","PL"
6,2024,990,9273,"410735.0","mcf","GT","NG","NG","Natural Gas",21119,1.065,0,0,"242.5",".","PL"
6,2024,990,9273,"410735.0","mcf","GT","NG","NG","Natural Gas",20685,1.065,0,0,"242.5",".","PL"
6,2024,990,9273,"410735.0","mcf","GT","NG","NG","Natural Gas",9827,1.065,0,0,"242.5",".","PL"
6,2024,990,9273,"410735.0","mcf","GT","NG","NG","Natural Gas",5198,1.065,0,0,"242.5",".","PL"
6,2024,990,9273,"410735.0","mcf","GT","NG","NG","Natural Gas",2888,1.065,0,0,"242.5",".","PL"
6,2024,990,9273,"410735.0","mcf","GT","NG","NG","Natural Gas",325931,1.065,0,0,"242.5",".","PL"
7,2024,990,9273,"914782.0","mcf","GT","NG","NG","Natural Gas",142165,1.067,0,0,"371.6",".","PL"
7,2024,990,9273,"914782.0","mcf","GT","NG","NG","Natural Gas",176168,1.067,0,0,"371.6",".","PL"
7,2024,990,9273,"914782.0","mcf","GT","NG","NG","Natural Gas",183269,1.067,0,0,"371.6",".","PL"
7,2024,990,9273,"914782.0","mcf","GT","NG","NG","Natural Gas",120501,1.067,0,0,"371.6",".","PL"
7,2024,990,9273,"914782.0","mcf","GT","NG","NG","Natural Gas",65354,1.067,0,0,"371.6",".","PL"
7,2024,990,9273,"914782.0","mcf","GT","NG","NG","Natural Gas",17561,1.067,0,0,"371.6",".","PL"
7,2024,990,9273,"914782.0","mcf","GT","NG","NG","Natural Gas",16868,1.067,0,0,"371.6",".","PL"
7,2024,990,9273,"914782.0","mcf","GT","NG","NG","Natural Gas",12885,1.067,0,0,"371.6",".","PL"
7,2024,990,9273,"914782.0","mcf","GT","NG","NG","Natural Gas",2577,1.067,0,0,"371.6",".","PL"
7,2024,990,9273,"914782.0","mcf","GT","NG","NG","Natural Gas",1217367,1.067,0,0,"371.6",".","PL"
7,2024,990,9273,"914782.0","mcf","GT","NG","NG","Natural Gas",261980,1.067,0,0,"371.6",".","PL"
7,2024,990,9273,"914782.0","mcf","GT","NG","NG","Natural Gas",279365,1.067,0,0,"371.6",".","PL"
7,2024,990,9273,"914782.0","mcf","GT","NG","NG","Natural Gas",295540,1.067,0,0,"371.6",".","PL"
7,2024,990,9273,"914782.0","mcf","GT","NG","NG","Natural Gas",399620,1.067,0,0,"371.6",".","PL"
7,2024,990,9273,"914782.0","mcf","GT","NG","NG","Natural Gas",193684,1.067,0,0,"371.6",".","PL"
7,2024,990,9273,"914782.0","mcf","GT","NG","NG","Natural Gas",773100,1.067,0,0,"371.6",".","PL"
7,2024,990,9273,"914782.0","mcf","GT","NG","NG","Natural Gas",706124,1.067,0,0,"371.6",".","PL"
8,2024,990,9273,"541096.0","mcf","GT","NG","NG","Natural Gas",38734,1.067,0,0,"294.6",".","PL"
8,2024,990,9273,"541096.0","mcf","GT","NG","NG","Natural Gas",1433640,1.067,0,0,"294.6",".","PL"
8,2024,990,9273,"541096.0","mcf","GT","NG","NG","Natural Gas",987366,1.067,0,0,"294.6",".","PL"
8,2024,990,9273,"541096.0","mcf","GT","NG","NG","Natural Gas",862977,1.067,0,0,"294.6",".","PL"
8,2024,990,9273,"541096.0","mcf","GT","NG","NG","Natural Gas",274917,1.067,0,0,"294.6",".","PL"
8,2024,990,9273,"541096.0","mcf","GT","NG","NG","Natural Gas",262588,1.067,0,0,"294.6",".","PL"
8,2024,990,9273,"541096.0","mcf","GT","NG","NG","Natural Gas",145565,1.067,0,0,"294.6",".","PL"
8,2024,990,9273,"541096.0","mcf","GT","NG","NG","Natural Gas",105752,1.067,0,0,"294.6",".","PL"
8,2024,990,9273,"541096.0","mcf","GT","NG","NG","Natural Gas",80794,1.067,0,0,"294.6",".","PL"
8,2024,990,9273,"541096.0","mcf","GT","NG","NG","Natural Gas",34680,1.067,0,0,"294.6",".","PL"
8,2024,990,9273,"541096.0","mcf","GT","NG","NG","Natural Gas",25663,1.067,0,0,"294.6",".","PL"
8,2024,990,9273,"541096.0","mcf","GT","NG","NG","Natural Gas",23409,1.067,0,0,"294.6",".","PL"
8,2024,990,9273,"541096.0","mcf","GT","NG","NG","Natural Gas",7465,1.067,0,0,"294.6",".","PL"
9,2024,990,9273,"451022.0","mcf","GT","NG","NG","Natural Gas",12125,1.067,0,0,"265.1",".","PL"
9,2024,990,9273,"451022.0","mcf","GT","NG","NG","Natural Gas",1292768,1.067,0,0,"265.1",".","PL"
9,2024,990,9273,"451022.0","mcf","GT","NG","NG","Natural Gas",766506,1.067,0,0,"265.1",".","PL"
9,2024,990,9273,"451022.0","mcf","GT","NG","NG","Natural Gas",550227,1.067,0,0,"265.1",".","PL"
9,2024,990,9273,"451022.0","mcf","GT","NG","NG","Natural Gas",303669,1.067,0,0,"265.1",".","PL"
9,2024,990,9273,"451022.0","mcf","GT","NG","NG","Natural Gas",121425,1.067,0,0,"265.1",".","PL"
9,2024,990,9273,"451022.0","mcf","GT","NG","NG","Natural Gas",95827,1.067,0,0,"265.1",".","PL"
9,2024,990,9273,"451022.0","mcf","GT","NG","NG","Natural Gas",65198,1.067,0,0,"265.1",".","PL"
9,2024,990,9273,"451022.0","mcf","GT","NG","NG","Natural Gas",44675,1.067,0,0,"265.1",".","PL"
9,2024,990,9273,"451022.0","mcf","GT","NG","NG","Natural Gas",27984,1.067,0,0,"265.1",".","PL"
9,2024,990,9273,"451022.0","mcf","GT","NG","NG","Natural Gas",14413,1.067,0,0,"265.1",".","PL"
9,2024,990,9273,"451022.0","mcf","GT","NG","NG","Natural Gas",13565,1.067,0,0,"265.1",".","PL"
9,2024,990,9273,"451022.0","mcf","GT","NG","NG","Natural Gas",4240,1.067,0,0,"265.1",".","PL"
9,2024,990,9273,"451022.0","mcf","GT","NG","NG","Natural Gas",2188,1.067,0,0,"265.1",".","PL"
10,2024,990,9273,"347443.0","mcf","GT","NG","NG","Natural Gas",8718,1.067,0,0,"257.6",".","PL"
10,2024,990,9273,"347443.0","mcf","GT","NG","NG","Natural Gas",2482,1.067,0,0,"257.6",".","PL"
10,2024,990,9273,"347443.0","mcf","GT","NG","NG","Natural Gas",2109,1.067,0,0,"257.6",".","PL"
10,2024,990,9273,"347443.0","mcf","GT","NG","NG","Natural Gas",1969,1.067,0,0,"257.6",".","PL"
10,2024,990,9273,"347443.0","mcf","GT","NG","NG","Natural Gas",624514,1.067,0,0,"257.6",".","PL"
10,2024,990,9273,"347443.0","mcf","GT","NG","NG","Natural Gas",1182399,1.067,0,0,"257.6",".","PL"
10,2024,990,9273,"347443.0","mcf","GT","NG","NG","Natural Gas",1200751,1.067,0,0,"257.6",".","PL"
10,2024,990,9273,"347443.0","mcf","GT","NG","NG","Natural Gas",9001,1.067,0,0,"257.6",".","PL"
10,2024,990,9273,"347443.0","mcf","GT","NG","NG","Natural Gas",11205,1.067,0,0,"257.6",".","PL"
10,2024,990,9273,"347443.0","mcf","GT","NG","NG","Natural Gas",33026,1.067,0,0,"257.6",".","PL"
10,2024,990,9273,"347443.0","mcf","GT","NG","NG","Natural Gas",44153,1.067,0,0,"257.6",".","PL"
10,2024,990,9273,"347443.0","mcf","GT","NG","NG","Natural Gas",47740,1.067,0,0,"257.6",".","PL"
10,2024,990,9273,"347443.0","mcf","GT","NG","NG","Natural Gas",60996,1.067,0,0,"257.6",".","PL"
10,2024,990,9273,"347443.0","mcf","GT","NG","NG","Natural Gas",82460,1.067,0,0,"257.6",".","PL"
10,2024,990,9273,"347443.0","mcf","GT","NG","NG","Natural Gas",104160,1.067,0,0,"257.6",".","PL"
10,2024,990,9273,"347443.0","mcf","GT","NG","NG","Natural Gas",129678,1.067,0,0,"257.6",".","PL"
10,2024,990,9273,"347443.0","mcf","GT","NG","NG","Natural Gas",8965,1.067,0,0,"257.6",".","PL"
10,2024,990,9273,"347443.0","mcf","GT","NG","NG","Natural Gas",409739,1.067,0,0,"257.6",".","PL"
10,2024,990,9273,"347443.0","mcf","GT","NG","NG","Natural Gas",163660,1.067,0,0,"257.6",".","PL"
11,2024,990,9273,"273275.0","mcf","GT","NG","NG","Natural Gas",498780,1.034,0,0,"281.1",".","PL"
11,2024,990,9273,"273275.0","mcf","GT","NG","NG","Natural Gas",401707,1.034,0,0,"281.1",".","PL"
11,2024,990,9273,"273275.0","mcf","GT","NG","NG","Natural Gas",319694,1.034,0,0,"281.1",".","PL"
11,2024,990,9273,"273275.0","mcf","GT","NG","NG","Natural Gas",136417,1.034,0,0,"281.1",".","PL"
11,2024,990,9273,"273275.0","mcf","GT","NG","NG","Natural Gas",51024,1.034,0,0,"281.1",".","PL"
11,2024,990,9273,"273275.0","mcf","GT","NG","NG","Natural Gas",62266,1.034,0,0,"281.1",".","PL"
11,2024,990,9273,"273275.0","mcf","GT","NG","NG","Natural Gas",19491,1.034,0,0,"281.1",".","PL"
11,2024,990,9273,"273275.0","mcf","GT","NG","NG","Natural Gas",15280,1.034,0,0,"281.1",".","PL"
11,2024,990,9273,"273275.0","mcf","GT","NG","NG","Natural Gas",15280,1.034,0,0,"281.1",".","PL"
11,2024,990,9273,"273275.0","mcf","GT","NG","NG","Natural Gas",6738,1.034,0,0,"281.1",".","PL"
11,2024,990,9273,"273275.0","mcf","GT","NG","NG","Natural Gas",4525,1.034,0,0,"281.1",".","PL"
11,2024,990,9273,"273275.0","mcf","GT","NG","NG","Natural Gas",2904,1.034,0,0,"281.1",".","PL"
10,2024,990,9273,"1.0","barrels","IC","DFO","DFO","Petroleum",7140,5.8,0,0,"2160.4",".","TR"
10,2024,990,9273,"0.0","barrels","ST","DFO","DFO","Petroleum",7140,5.8,0,0,"2160.4",".","TR"
1,2024,990,9273,"3077364.0","mcf","ST","NG","NG","Natural Gas",54735,1.06,0,0,"556.6",".","PL"
1,2024,990,9273,"3077364.0","mcf","ST","NG","NG","Natural Gas",45550,1.06,0,0,"556.6",".","PL"
1,2024,990,9273,"3077364.0","mcf","ST","NG","NG","Natural Gas",29705,1.06,0,0,"556.6",".","PL"
1,2024,990,9273,"3077364.0","mcf","ST","NG","NG","Natural Gas",18924,1.06,0,0,"556.6",".","PL"
1,2024,990,9273,"3077364.0","mcf","ST","NG","NG","Natural Gas",10100,1.06,0,0,"556.6",".","PL"
1,2024,990,9273,"3077364.0","mcf","ST","NG","NG","Natural Gas",4150,1.06,0,0,"556.6",".","PL"
1,2024,990,9273,"3077364.0","mcf","ST","NG","NG","Natural Gas",1859,1.06,0,0,"556.6",".","PL"
1,2024,990,9273,"3077364.0","mcf","ST","NG","NG","Natural Gas",151984,1.06,0,0,"556.6",".","PL"
1,2024,990,9273,"3077364.0","mcf","ST","NG","NG","Natural Gas",69069,1.06,0,0,"556.6",".","PL"
1,2024,990,9273,"3077364.0","mcf","ST","NG","NG","Natural Gas",66400,1.06,0,0,"556.6",".","PL"
1,2024,990,9273,"3077364.0","mcf","ST","NG","NG","Natural Gas",1160058,1.06,0,0,"556.6",".","PL"
1,2024,990,9273,"3077364.0","mcf","ST","NG","NG","Natural Gas",914710,1.06,0,0,"556.6",".","PL"
1,2024,990,9273,"3077364.0","mcf","ST","NG","NG","Natural Gas",605170,1.06,0,0,"556.6",".","PL"
1,2024,990,9273,"3077364.0","mcf","ST","NG","NG","Natural Gas",272381,1.06,0,0,"556.6",".","PL"
1,2024,990,9273,"3077364.0","mcf","ST","NG","NG","Natural Gas",199840,1.06,0,0,"556.6",".","PL"
1,2024,990,9273,"3077364.0","mcf","ST","NG","NG","Natural Gas",162680,1.06,0,0,"556.6",".","PL"
1,2024,990,9273,"3077364.0","mcf","ST","NG","NG","Natural Gas",152733,1.06,0,0,"556.6",".","PL"
2,2024,990,9273,"3176780.0","mcf","ST","NG","NG","Natural Gas",4500,1.019,0,0,"260.1",".","PL"
2,2024,990,9273,"3176780.0","mcf","ST","NG","NG","Natural Gas",2434,1.019,0,0,"260.1",".","PL"
2,2024,990,9273,"3176780.0","mcf","ST","NG","NG","Natural Gas",13500,1.019,0,0,"260.1",".","PL"
2,2024,990,9273,"3176780.0","mcf","ST","NG","NG","Natural Gas",1733663,1.019,0,0,"260.1",".","PL"
2,2024,990,9273,"3176780.0","mcf","ST","NG","NG","Natural Gas",936580,1.019,0,0,"260.1",".","PL"
2,2024,990,9273,"3176780.0","mcf","ST","NG","NG","Natural Gas",246645,1.019,0,0,"260.1",".","PL"
2,2024,990,9273,"3176780.0","mcf","ST","NG","NG","Natural Gas",143555,1.019,0,0,"260.1",".","PL"
2,2024,990,9273,"3176780.0","mcf","ST","NG","NG","Natural Gas",134945,1.019,0,0,"260.1",".","PL"
2,2024,990,9273,"3176780.0","mcf","ST","NG","NG","Natural Gas",87428,1.019,0,0,"260.1",".","PL"
2,2024,990,9273,"3176780.0","mcf","ST","NG","NG","Natural Gas",66082,1.019,0,0,"260.1",".","PL"
2,2024,990,9273,"3176780.0","mcf","ST","NG","NG","Natural Gas",56212,1.019,0,0,"260.1",".","PL"
2,2024,990,9273,"3176780.0","mcf","ST","NG","NG","Natural Gas",29390,1.019,0,0,"260.1",".","PL"
2,2024,990,9273,"3176780.0","mcf","ST","NG","NG","Natural Gas",29210,1.019,0,0,"260.1",".","PL"
2,2024,990,9273,"3176780.0","mcf","ST","NG","NG","Natural Gas",28775,1.019,0,0,"260.1",".","PL"
2,2024,990,9273,"3176780.0","mcf","ST","NG","NG","Natural Gas",11340,1.019,0,0,"260.1",".","PL"
2,2024,990,9273,"3176780.0","mcf","ST","NG","NG","Natural Gas",5100,1.019,0,0,"260.1",".","PL"
3,2024,990,9273,"3508509.0","mcf","ST","NG","NG","Natural Gas",1543766,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"3508509.0","mcf","ST","NG","NG","Natural Gas",1246597,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"3508509.0","mcf","ST","NG","NG","Natural Gas",302158,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"3508509.0","mcf","ST","NG","NG","Natural Gas",162244,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"3508509.0","mcf","ST","NG","NG","Natural Gas",111025,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"3508509.0","mcf","ST","NG","NG","Natural Gas",81251,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"3508509.0","mcf","ST","NG","NG","Natural Gas",80413,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"3508509.0","mcf","ST","NG","NG","Natural Gas",75818,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"3508509.0","mcf","ST","NG","NG","Natural Gas",49457,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"3508509.0","mcf","ST","NG","NG","Natural Gas",37249,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"3508509.0","mcf","ST","NG","NG","Natural Gas",24501,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"3508509.0","mcf","ST","NG","NG","Natural Gas",12168,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"3508509.0","mcf","ST","NG","NG","Natural Gas",11776,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"3508509.0","mcf","ST","NG","NG","Natural Gas",9650,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"3508509.0","mcf","ST","NG","NG","Natural Gas",8411,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"3508509.0","mcf","ST","NG","NG","Natural Gas",7210,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"3508509.0","mcf","ST","NG","NG","Natural Gas",5698,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"3508509.0","mcf","ST","NG","NG","Natural Gas",3419,1.051,0,0,"217.3",".","PL"
3,2024,990,9273,"3508509.0","mcf","ST","NG","NG","Natural Gas",2621,1.051,0,0,"217.3",".","PL"
4,2024,990,9273,"3648867.0","mcf","ST","NG","NG","Natural Gas",1746948,1.052,0,0,"205.5",".","PL"
4,2024,990,9273,"3648867.0","mcf","ST","NG","NG","Natural Gas",774090,1.052,0,0,"205.5",".","PL"
4,2024,990,9273,"3648867.0","mcf","ST","NG","NG","Natural Gas",268290,1.052,0,0,"205.5",".","PL"
4,2024,990,9273,"3648867.0","mcf","ST","NG","NG","Natural Gas",151408,1.052,0,0,"205.5",".","PL"
4,2024,990,9273,"3648867.0","mcf","ST","NG","NG","Natural Gas",117161,1.052,0,0,"205.5",".","PL"
4,2024,990,9273,"3648867.0","mcf","ST","NG","NG","Natural Gas",99551,1.052,0,0,"205.5",".","PL"
4,2024,990,9273,"3648867.0","mcf","ST","NG","NG","Natural Gas",69555,1.052,0,0,"205.5",".","PL"
4,2024,990,9273,"3648867.0","mcf","ST","NG","NG","Natural Gas",68653,1.052,0,0,"205.5",".","PL"
4,2024,990,9273,"3648867.0","mcf","ST","NG","NG","Natural Gas",63219,1.052,0,0,"205.5",".","PL"
4,2024,990,9273,"3648867.0","mcf","ST","NG","NG","Natural Gas",58929,1.052,0,0,"205.5",".","PL"
